Produkt_Code,SDO_ID,Zeitstempel,Wert,Qualitaet_Byte,Qualitaet_Niveau
OBS_DEU_PT5M_RADG,998,2024-01-23T01:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T01:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T01:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T01:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T01:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T02:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T03:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:20:00,0.0345,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:25:00,0.3149,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:30:00,0.8596,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:35:00,1.0459,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:40:00,0.839,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:45:00,1.595,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:50:00,1.743,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T04:55:00,2.8818,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:00:00,2.0724,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:05:00,3.3791,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:10:00,4.086,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:15:00,3.4664,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:20:00,4.2811,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:25:00,4.7627,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:30:00,5.4984,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:35:00,4.6815,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:40:00,5.1173,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:45:00,3.3721,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:50:00,6.4785,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T05:55:00,6.6478,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:00:00,3.4477,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:05:00,6.7072,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:10:00,7.7597,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:15:00,4.9536,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:20:00,8.2274,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:25:00,9.8848,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:30:00,10.2525,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:35:00,9.0934,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:40:00,9.6928,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:45:00,10.1656,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:50:00,11.6925,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T06:55:00,12.0442,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:00:00,8.3923,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:05:00,6.6044,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:10:00,6.2562,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:15:00,9.9765,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:20:00,13.7484,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:25:00,9.8299,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:30:00,12.1647,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:35:00,10.1774,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:40:00,11.2869,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:45:00,11.8617,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:50:00,13.349,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T07:55:00,10.8928,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:00:00,15.6297,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:05:00,13.4224,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:10:00,16.8455,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:15:00,10.9711,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:20:00,10.3639,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:25:00,14.7391,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:30:00,16.4917,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:35:00,17.2742,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:40:00,18.4744,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:45:00,18.7276,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:50:00,13.2436,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T08:55:00,11.6483,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:00:00,14.5296,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:05:00,15.4266,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:10:00,19.0559,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:15:00,11.9988,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:20:00,13.355,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:25:00,15.2905,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:30:00,14.2798,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:35:00,14.3749,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:40:00,11.9819,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:45:00,21.0737,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:50:00,19.4197,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T09:55:00,21.228,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:00:00,16.8941,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:05:00,21.3165,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:10:00,12.7402,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:15:00,20.7446,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:20:00,16.8623,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:25:00,18.0319,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:30:00,19.9294,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:35:00,22.8061,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:40:00,10.1217,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:45:00,19.2503,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:50:00,23.1242,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T10:55:00,20.938,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:00:00,23.3026,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:05:00,15.8495,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:10:00,17.897,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:15:00,23.5194,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:20:00,16.5123,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:25:00,23.6298,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:30:00,19.1774,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:35:00,23.6611,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:40:00,20.1532,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:45:00,18.0569,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:50:00,19.6049,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T11:55:00,20.4948,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:00:00,22.9282,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:05:00,19.1789,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:10:00,19.2346,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:15:00,23.768,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:20:00,16.0787,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:25:00,20.3678,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:30:00,23.6746,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:35:00,19.0581,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:40:00,16.6342,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:45:00,23.5194,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:50:00,22.5094,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T12:55:00,21.4056,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:00:00,18.9522,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:05:00,16.2677,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:10:00,20.9734,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:15:00,15.5727,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:20:00,16.8696,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:25:00,18.4897,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:30:00,17.7039,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:35:00,16.4011,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:40:00,13.7334,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:45:00,17.5639,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:50:00,18.5135,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T13:55:00,12.94,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:00:00,17.9366,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:05:00,16.6765,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:10:00,17.2689,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:15:00,13.967,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:20:00,14.6655,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:25:00,20.9481,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:30:00,13.5289,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:35:00,14.9362,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:40:00,20.3431,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:45:00,13.0729,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:50:00,13.8938,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T14:55:00,18.1286,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:00:00,18.3275,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:05:00,13.8452,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:10:00,15.7421,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:15:00,18.1118,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:20:00,15.0931,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:25:00,9.0504,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:30:00,15.5784,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:35:00,17.1724,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:40:00,15.244,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:45:00,12.8127,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:50:00,13.7026,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T15:55:00,12.4109,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:00:00,12.2198,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:05:00,13.2149,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:10:00,13.386,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:15:00,9.8045,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:20:00,12.4272,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:25:00,11.9128,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:30:00,9.1847,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:35:00,14.0777,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:40:00,11.3254,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:45:00,12.8525,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:50:00,10.5925,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T16:55:00,12.7371,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:00:00,11.4148,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:05:00,12.0442,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:10:00,9.4161,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:15:00,10.9551,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:20:00,7.0618,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:25:00,9.1924,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:30:00,6.3952,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:35:00,9.015,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:40:00,9.2467,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:45:00,9.1409,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:50:00,7.4775,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T17:55:00,8.292,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:00:00,4.4885,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:05:00,6.2086,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:10:00,6.0927,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:15:00,4.4141,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:20:00,4.4284,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:25:00,5.5898,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:30:00,5.0955,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:35:00,5.2437,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:40:00,4.4289,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:45:00,4.1942,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:50:00,3.8406,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T18:55:00,3.6857,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:00:00,3.2842,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:05:00,2.6093,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:10:00,1.621,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:15:00,1.4964,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:20:00,1.6532,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:25:00,0.8805,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:30:00,0.6975,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:35:00,0.3621,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:40:00,0.033,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T19:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T20:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T21:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T22:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-23T23:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T00:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T01:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T02:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:25:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:30:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:35:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:40:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:45:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:50:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T03:55:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:00:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:05:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:10:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:15:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:20:00,0.0,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:25:00,0.361,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:30:00,0.4696,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:35:00,0.9315,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:40:00,1.554,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:45:00,1.8282,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:50:00,2.2282,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T04:55:00,1.6206,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:00:00,1.564,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:05:00,3.1459,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:10:00,3.2382,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:15:00,3.0346,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:20:00,4.553,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:25:00,3.726,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:30:00,4.5894,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:35:00,5.357,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:40:00,6.3634,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:45:00,6.4595,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:50:00,6.5372,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T05:55:00,5.6522,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T06:00:00,7.8485,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T06:05:00,3.2847,1,3
OBS_DEU_PT5M_RADG,998,2024-01-24T06:10:00,5.3635,1,3
